"","ctrl_A","ctrl_B","IL6_A","IL6_B","IL10_A","IL10_B","IL6IL10_A","IL6IL10_B","X1","X2","X3","X4"
"Mrpl55",248.1626373,272.2700992,322.1982334,258.0001759,276.9475334,240.227018,315.8229956,279.0321157,0,0,0,0
"2310033P09Rik",448.486694,427.424016,508.9669896,566.9761931,517.0914079,490.6174867,534.316892,516.209414,0,0,0,0
"Arf1",9476.025525,9043.971861,11863.79924,11177.23343,11341.0475,10896.14317,12298.2269,12180.91448,0,0,0,0
"Snap47",552.1369521,627.6226184,461.1683506,532.6455245,561.2557986,523.8796892,492.6044208,516.209414,0,0,0,0
"Jmjd4",231.2198067,223.2214416,215.0938756,228.8711238,177.5776543,220.8240665,241.33644,213.924622,0,0,0,0
"Zfp867",119.5964517,99.09830817,86.74567823,72.8226303,75.44750079,73.91600554,86.40440446,79.05909945,0,0,0,0
"Zkscan17",917.902767,895.8887455,627.5784272,571.1374862,613.7010125,629.2099971,552.1936653,545.2752594,0,0,0,0
"4933439C10Rik",205.3072421,238.2363368,154.0178369,145.6452606,163.7762822,165.3870624,145.9936489,151.142396,0,0,0,0
"Nlrp3",2526.475043,2515.495439,1863.261762,1686.364053,1688.367853,1425.654957,1468.874876,1441.665931,0,0,0,0
"Mprip",2502.555752,2472.452739,2281.057274,2219.009578,2082.167004,2223.023866,2201.822583,2098.554037,0,0,0,0
"Flcn",3880.904858,4146.113055,2717.441145,2945.155234,2916.68997,3122.027284,2910.934592,3042.612695,0,0,0,0
"Gm16062",22.92265325,28.02780433,10.62191978,21.84678909,24.84246977,20.32690152,31.78093038,15.1142396,0,0,0,0
"Cops3",716.5820732,717.7119894,907.2889815,841.6215416,883.2878141,876.8286157,969.3183765,964.9860668,0,0,0,0
"Nt5m",323.9070568,307.3048546,348.7530329,369.314768,354.2352171,352.9489264,367.4670075,358.0912151,0,0,0,0
"Med9",514.2647424,533.5292753,557.6507886,587.7826589,595.2991831,519.2599389,602.8445231,461.5656247,0,0,0,0
"Pemt",20.92937905,14.01390216,24.7844795,22.88711238,11.96118915,9.239500692,10.92469482,8.138436708,0,0,0,0
"Rai1",962.7514364,1094.085362,1119.727377,1074.653959,1127.112054,1170.644738,1062.674859,1021.955124,0,0,0,0
"Srebf1",1973.341453,1952.937366,2417.371911,2306.396734,2252.383926,2402.27018,2337.884691,2391.537758,0,0,0,0
"Tom1l2",855.1146298,783.7775282,795.7588238,870.7505938,782.0777521,800.1407599,755.7902505,713.8571627,0,0,0,0
"Atpaf2",416.5943068,372.3694004,431.9580712,455.661601,469.2466513,467.518735,459.8303364,432.4997793,0,0,0,0
"Gid4",684.6896861,672.6673039,680.6880261,668.9278755,643.1439397,735.4642551,670.3790001,683.6286835,0,0,0,0
"Drg2",800.2995895,773.7675981,1011.737859,927.9683747,929.2923878,900.8513175,1098.428406,983.5882078,0,0,0,0
"Alkbh5",2578.300172,2641.620558,3155.595336,3274.937717,3278.285918,3523.021614,3488.950263,3505.340953,0,0,0,0
"Llgl1",1189.984695,1108.099264,1075.469378,1155.799175,1130.79242,1144.774136,1081.544787,1268.433493,0,0,0,0
"Flii",6907.691724,6735.681976,8459.473948,8442.223499,7607.316299,7894.229391,8625.543135,9130.163352,0,0,0,0
"Mief2",377.72546,413.4101139,510.7373096,522.2422916,484.8882063,518.3359888,557.1594357,547.6005271,0,0,0,0
"Top3a",911.9229444,930.923501,949.7766607,1051.766846,991.858608,1057.922829,1037.846008,1147.519576,0,0,0,0
"Smcr8",3748.352124,3710.681095,4291.255593,4806.2936,4437.601175,5155.641386,4627.104832,5543.438032,0,0,0,0
"Shmt1",116.6065404,102.1012872,83.20503831,93.6290961,84.64841552,101.6345076,97.32909928,97.66124049,0,0,0,0
"Dhrs7b",411.6111214,438.4349392,486.8379901,371.3954145,439.8037241,407.4619805,402.2274001,419.7108074,0,0,0,0
"Tmem11",541.1739441,473.4696946,662.9848265,621.0730042,641.3037567,571.9250928,673.3584624,630.1475279,0,0,0,0
"Natd1",1733.151913,1775.761603,981.64242,1016.395854,1110.550408,1175.264488,918.6675187,910.3422775,0,0,0,0
"Map2k3os",43.8520323,52.05163661,114.1856377,120.6775016,108.5707938,114.5698086,130.1031837,153.4676636,0,0,0,0
"Map2k3",2219.510817,2329.310738,3617.648846,3590.155674,3459.543939,3389.048854,3700.492081,3768.096196,0,0,0,0
"Tnfrsf13b",204.310605,213.2115115,249.6151149,245.5162965,274.187259,220.8240665,217.5007423,238.3399322,0,0,0,0
"Usp22",1468.046445,1519.507392,1267.549094,1201.5734,1198.879189,1191.895589,1126.23672,1139.381139,0,0,0,0
"Aldh3a2",2127.820204,2160.142919,1802.185723,1848.654486,1841.103038,1834.964837,1826.410343,1782.317639,0,0,0,0
"Mapk7",1094.307533,1238.228356,1003.77142,1005.992621,1000.139431,954.4404215,857.0919661,987.0761093,0,0,0,0
"Epn2",49.83185489,42.04170649,15.04771969,19.76614251,14.72146357,24.0227018,20.85623556,5.813169077,0,0,0,0
"Grap",165.4417582,169.167819,135.4294772,133.1613811,98.44978762,131.2009098,142.0210326,144.1665931,0,0,0,0
"Fam83g",14.94955647,21.02085325,23.89931951,29.12905212,7.360731784,31.41430235,11.91784889,27.90321157,0,0,0,0
"Prpsap2",437.5236859,448.4448693,372.6523524,373.4760611,403.0000652,368.6560776,380.3780104,340.6517079,0,0,0,0
"Ulk2",3049.709519,3193.167708,2665.216706,2732.929283,2643.422802,2956.640221,2568.296436,2534.541718,0,0,0,0
"Akap10",1831.818986,1836.822177,1617.187287,1799.759292,1734.372427,1798.930785,1666.512537,1847.425133,0,0,0,0
"Specc1",2591.256454,2456.436851,2289.908873,2421.872619,2006.719503,2259.057919,2034.972698,2257.83487,0,0,0,0
"Adora2b",26.90920164,33.03276939,117.7262776,123.7984715,126.0525318,109.0261082,148.9731111,139.5160578,0,0,0,0
"Zswim7",102.6536211,108.1072453,142.5107571,101.9516824,142.6141783,124.7332593,166.8498845,166.2566356,0,0,0,0
"Ttc19",223.2467099,183.1817212,249.6151149,227.8308005,259.4657954,279.0329209,245.3090563,272.0563128,0,0,0,0
"Ncor1",5219.388481,5412.369215,5404.78685,6054.681548,5408.297679,6069.428005,5638.13568,5985.238882,0,0,0,0
"Pigl",99.66370977,92.09135708,114.1856377,104.032329,108.5707938,136.7446102,109.2469482,93.01070523,0,0,0,0
"Cenpv",80.72760491,83.08241998,70.81279856,64.50004398,74.52740932,78.53575588,93.35648298,49.99325406,0,0,0,0
"Ubb",12665.26424,12136.03927,11048.5669,10802.71704,11007.97438,10558.90139,11370.621,11027.58174,0,0,0,0
"Trpv2",3709.483278,3663.634423,3146.743736,3185.469914,2948.893171,2942.78097,2969.530682,3229.796739,0,0,0,0
"2410006H16Rik",670.7367668,630.6255974,464.7089905,445.2583681,583.3379939,431.4846823,498.5633453,494.1193715,0,0,0,0
"Lrrc75a",230.2231696,225.2234277,271.7441145,277.7663184,257.6256125,255.0102191,286.0283734,270.893679,0,0,0,0
"Mmgt2",523.2344763,569.5650237,463.8238306,458.7825709,471.0868342,415.7775311,475.7208016,447.6140189,0,0,0,0
"Zfp287",138.5325566,134.1330636,134.5443173,140.4436442,123.2922574,156.1475617,140.0347245,130.2149873,0,0,0,0
"Zfp286",19.93274195,17.0168812,24.7844795,16.64517264,17.48173799,10.16345076,12.91100297,16.27687342,0,0,0,0
"Trim16",435.5304117,436.4329531,210.6680757,217.4275676,232.7831427,249.4665187,234.3843615,143.0039593,0,0,0,0
"Fbxw10",46.84194359,55.05461565,22.12899955,15.60484935,27.60274419,26.79455201,18.86992741,16.27687342,0,0,0,0
"Tvp23b",448.486694,464.4607575,451.4315908,432.7744887,435.2032668,413.929631,408.1863245,479.0051319,0,0,0,0
"Pmp22",8383.711266,8706.637216,6567.887066,5848.697537,6817.877815,6528.631189,6258.856976,5591.106018,0,0,0,0
"Hs3st3b1",11.95964517,7.006951082,20.35867959,15.60484935,25.76256125,16.63110125,24.82885186,36.04164828,0,0,0,0
"Cox10",329.8868793,326.3237218,418.6806715,366.1937981,343.1941194,349.2531262,375.4122401,380.1812576,0,0,0,0
"2810001G20Rik",49.83185489,35.03475541,53.9947589,50.97584121,46.92466513,50.81725381,51.64401186,40.69218354,0,0,0,0
"Elac2",436.5270488,536.5322543,607.2197476,550.3310204,607.2603722,563.6095422,577.0225172,553.4136961,0,0,0,0
"Map2k4",1343.466808,1363.352482,1662.330446,1652.033385,1577.036785,1546.692416,1886.992741,1638.151046,0,0,0,0
"Zkscan6",330.8835164,288.2859874,320.4279135,341.2260391,307.310552,291.9682219,359.5217749,296.4716229,0,0,0,0
"Tmem220",136.5392824,132.1310776,94.71211807,100.9113591,103.9703365,87.77525657,90.37702076,75.571198,0,0,0,0
"Adprm",318.9238713,301.2988965,322.1982334,252.7985595,311.9110094,328.0022746,323.7682282,308.0979611,0,0,0,0
"Sco1",200.3240566,185.1837072,202.7016359,225.7501539,255.7854295,208.8127156,258.2200593,238.3399322,0,0,0,0
"Gas7",14262.87351,12832.73041,11585.859,12273.73418,11397.17308,12131.46441,13132.47632,13445.86008,0,0,0,0
"Stx8",601.968807,617.6126883,551.4546688,571.1374862,636.7032994,484.1498363,621.7144505,589.4553444,0,0,0,0
"Pik3r5",9296.630847,8961.890435,13537.63676,14508.3486,14259.57765,15554.69941,14649.0226,15587.43156,0,0,0,0
"Pik3r6",1317.554243,1275.265097,896.6670617,936.290961,915.4910157,879.6004659,814.3863409,790.5909945,0,0,0,0
"Myh10",145.5090163,132.1310776,205.3571158,166.4517264,192.2991179,163.5391622,169.8293467,194.1598472,0,0,0,0
"Ndel1",1661.394042,1647.634497,2309.382393,2407.308093,2329.67161,2151.879711,2534.529198,2608.950282,0,0,0,0
"Rpl26",2281.302317,2197.179661,2325.315273,1996.380394,2255.1442,2047.473353,2379.597162,2041.58498,0,0,0,0
"Slc25a35",74.74778233,93.0923501,86.74567823,78.02424675,73.60731784,109.0261082,85.41125039,80.22173326,0,0,0,0
"Rangrf",40.86212101,22.02184626,33.63607932,39.53228502,24.84246977,36.0340527,30.7877763,23.25267631,0,0,0,0
"Pfas",459.449702,514.5104081,447.0057909,376.597031,363.4361319,414.8535811,404.2137082,394.1328634,0,0,0,0
"Ctc1",842.1583476,802.7963955,575.3539883,529.5245546,582.4179024,536.8149902,431.0288682,438.3129484,0,0,0,0
"Aurkb",487.3555408,439.4359322,386.8149121,270.4840554,321.1119241,272.5652704,314.8298415,281.3573833,0,0,0,0
"Borcs6",1725.178816,1686.673225,1422.452091,1492.863921,1451.904344,1416.415456,1509.594193,1506.773425,0,0,0,0
"Tmem107",72.75450813,70.06951082,70.81279856,42.65325489,59.80594575,54.51305408,54.62347408,61.61959222,0,0,0,0
"Vamp2",1138.159566,1174.164803,1131.234457,1127.710446,1193.358641,1210.374591,1195.757505,1069.62311,0,0,0,0
"Per1",1395.291937,1371.360426,1297.644534,1400.275148,1215.440836,1387.773004,1264.285137,1297.499338,0,0,0,0
"Aloxe3",29.89911293,16.01588819,19.4735196,42.65325489,14.72146357,42.50170318,23.83569778,36.04164828,0,0,0,0
"Cntrob",194.3442341,183.1817212,159.3287968,167.4920497,172.0571055,168.1589126,166.8498845,120.9139168,0,0,0,0
"Trappc1",1092.314259,1016.007907,1125.923497,999.7506817,1008.420254,911.0147682,1033.873391,1045.2078,0,0,0,0
"Rnf227",56.80831457,53.05262962,33.63607932,52.0161645,49.68493954,38.80590291,50.65085779,46.50535262,0,0,0,0
"Chd3",3330.761181,3246.220337,2632.465786,3408.099098,3083.226526,3379.809353,2950.660755,3218.170401,0,0,0,0
"Cyb5d1",153.482113,147.1459727,186.7687562,192.4598087,189.5388434,178.3223634,195.6513526,177.8829738,0,0,0,0
"Naa38",383.7052826,418.4150789,475.3309103,388.0405872,445.324273,413.0056809,457.8440282,456.9150895,0,0,0,0
"Kdm6b",1174.038501,1477.465685,1548.144808,1498.065538,1680.08703,1891.325792,1749.937479,1378.883705,0,0,0,0
"Dnah2",349.8196213,474.4706876,423.1064714,327.7018364,448.0845474,400.07038,435.0014845,269.7310452,0,0,0,0
"Wrap53",235.2063551,221.2194556,191.1945561,184.1372223,216.2214962,199.5732149,198.6308149,169.744537,0,0,0,0
"Trp53",1952.412074,1923.908569,1464.93977,1405.476765,1385.657758,1448.753708,1346.716925,1410.274818,0,0,0,0
"Sat2",17.93946776,18.01787421,21.24383957,14.56452606,6.440640311,20.32690152,20.85623556,16.27687342,0,0,0,0
"Fxr2",1741.12501,1493.481574,1587.977008,1716.533429,1714.130414,1691.752577,1751.923787,1760.227597,0,0,0,0
"Mpdu1",1384.328929,1494.482567,1437.499811,1222.379866,1317.570989,1279.670846,1389.42255,1399.811114,0,0,0,0
"Cd68",42922.16989,44936.57829,43937.57119,42958.06962,43725.50707,41234.96764,41140.41437,41568.80944,0,0,0,0
"Eif4a1",3298.868793,3397.370282,4409.86703,4075.98665,3895.667297,3826.077237,4468.20018,4378.478949,0,0,0,0
"Senp3",2180.64197,2218.200514,2443.04155,2540.469474,2434.562038,2527.003439,2639.803529,2615.926085,0,0,0,0
"Tnfsf13os",135.5426453,125.1241265,91.17147814,75.94360017,79.12786668,101.6345076,83.42494224,90.6854376,0,0,0,0
"Tnfsf13",202.3173308,196.1946303,134.5443173,163.3307565,183.0982031,133.97276,152.9457274,156.9555651,0,0,0,0
"Tnfsf12",1595.615993,1726.712945,1269.319414,1310.807345,1289.048154,1274.127145,1301.031837,1166.121717,0,0,0,0
"Polr2a",7703.008128,8066.001689,7366.30137,7697.352023,7485.864225,8187.121563,7186.462881,7166.474838,0,0,0,0
"Zbtb4",2121.840381,2117.10022,2412.060951,2706.921201,2574.415942,2674.83545,2420.316479,2521.752746,0,0,0,0
"Chrnb1",12.95628227,20.01986024,19.4735196,27.04840554,23.9223783,14.78320111,25.82200593,12.78897197,0,0,0,0
"Fgf11",27.90583874,33.03276939,30.98059937,34.33066857,44.16439071,42.50170318,37.73985482,36.04164828,0,0,0,0
"Nlgn2",348.8229842,315.3127987,279.7105543,326.6615131,283.3881737,348.3291761,251.2679808,331.3506374,0,0,0,0
"Tmem256",868.0709121,856.8500181,997.5752997,1019.516824,1122.511597,940.5811704,1133.188799,1023.117758,0,0,0,0
"Plscr3",922.8859525,857.8510111,882.504502,909.2425555,844.6439723,849.1101136,872.9824313,820.8194737,0,0,0,0
"Kctd11",358.7893552,393.3902536,362.0304326,425.4922256,333.9932047,312.2951234,346.6107719,341.8143417,0,0,0,0
"Acap1",97.67043557,131.1300845,87.63083822,69.70166043,82.80823257,80.38365602,74.48655557,77.89646563,0,0,0,0
"Neurl4",1031.519396,1153.14395,1096.713218,1112.105597,1049.824371,1153.089686,1069.626938,1114.965829,0,0,0,0
"Gps2",1410.241493,1381.370356,1572.929288,1388.831592,1574.27651,1414.567556,1561.238205,1531.188735,0,0,0,0
"Eif5a",8212.289685,8131.066235,10356.37179,9408.683835,9142.028876,9007.589225,10043.76715,9906.802741,0,0,0,0
"Elp5",827.2087911,748.7427728,938.2695809,958.1377501,823.4818684,908.242918,956.4073735,898.7159393,0,0,0,0
"Ctdnep1",2906.193777,2820.798307,3191.001735,3099.123081,2954.41372,3079.525581,3297.271527,3314.669008,0,0,0,0
"Gabarap",3355.677108,3420.393121,3766.355723,3797.180009,3677.605618,3584.926268,3832.581573,4021.550367,0,0,0,0
"Phf23",2011.213663,1964.949282,2401.439031,2496.775896,2438.242404,2424.444982,2603.056829,2767.068481,0,0,0,0
"Dvl2",760.4341055,794.7884514,641.7409869,634.5972069,743.4339102,706.8218029,586.9540579,697.5802892,0,0,0,0
"Acadvl",1706.242711,1594.581868,1650.823366,1655.154354,1622.121267,1561.475617,1683.396156,1725.348582,0,0,0,0
"Dlg4",412.6077584,401.3981977,341.671753,380.7583242,346.8744853,359.4165769,344.6244638,342.9769755,0,0,0,0
"Asgr2",141.5224679,167.165833,91.17147814,80.10489333,113.1712512,69.29625519,105.2743319,49.99325406,0,0,0,0
"Mgl2",294.0079438,340.337624,203.5867959,151.8872003,193.2192093,174.6265631,182.7403497,120.9139168,0,0,0,0
"Clec10a",1746.108195,1844.830121,1234.798175,930.0490213,1213.600653,945.2009208,1141.134031,813.8436708,0,0,0,0
"Slc16a13",306.9642261,335.3326589,323.0833934,306.8953706,297.1895458,281.8047711,260.2063675,298.7968906,0,0,0,0
"0610010K14Rik",663.7603071,654.6494297,701.0467057,579.4600726,652.3448544,653.2326989,675.3447705,615.0332883,0,0,0,0
"Rnasek",2605.209373,2512.49246,2540.409148,2371.937101,2325.991244,2331.126025,2451.104255,2340.38187,0,0,0,0
"Alox12",32.88902422,38.03773445,37.17671924,45.77422476,43.24429923,33.26220249,50.65085779,19.76477486,0,0,0,0
"Pelp1",908.9330331,943.9364101,986.0682199,983.1055091,1006.580072,914.7105685,923.6332891,949.8718272,0,0,0,0
"Arrb2",10445.75342,10091.01055,10113.83795,10274.23281,10247.97883,10035.0217,10512.53588,10484.63175,0,0,0,0
"Med11",652.797299,633.6285765,704.5873457,584.661689,675.3471412,615.3507461,731.9545527,708.0439936,0,0,0,0
"Cxcl16",11562.98361,10699.6143,11611.52864,11528.8627,12005.35354,11838.57224,11875.14327,11906.5329,0,0,0,0
"Zmynd15",842.1583476,842.8361159,771.8595043,884.2747965,909.9704669,993.2463244,918.6675187,919.643348,0,0,0,0
"Tm4sf5",102.6536211,91.09036407,89.40115818,67.62101385,71.7671349,79.45970595,62.56870668,61.61959222,0,0,0,0
"Psmb6",2589.26318,2575.555019,3084.782537,2897.300363,3125.550734,2999.141925,3303.230451,3191.429823,0,0,0,0
"Pld2",2186.621792,2131.114122,2003.117039,1971.412635,2059.164717,2199.001165,2183.945809,2090.4156,0,0,0,0
"Mink1",5083.845835,5109.068332,2799.761023,2957.639114,2640.662528,3081.373481,2656.687149,2488.036365,0,0,0,0
"Gp1ba",37.87220971,57.05660167,44.2579991,47.85487134,51.52512249,42.50170318,44.69193334,49.99325406,0,0,0,0
"Slc25a11",3116.484205,3090.065427,2997.151699,2773.501891,2952.573537,2806.03636,2851.345347,3019.360019,0,0,0,0
"Rnf167",1486.98255,1558.546119,1253.386534,1149.557235,1333.212544,1330.4881,1260.31252,1162.633815,0,0,0,0
"Pfn1",21269.2323,22564.38447,25899.78107,24709.75879,24820.38758,22867.76421,24654.05674,23724.70564,0,0,0,0
"Eno3",132.552734,132.1310776,79.66439838,99.87103584,98.44978762,93.31895699,91.37017483,88.36016997,0,0,0,0
"Spag7",1298.618138,1264.254174,1281.711654,1154.758852,1244.883763,1184.503989,1170.928654,1228.903943,0,0,0,0
"Camta2",4149.000238,4067.034607,4331.087792,4780.285518,4495.566937,4916.338318,4522.823654,4710.99222,0,0,0,0
"Inca1",16.94283066,24.02383228,21.24383957,29.12905212,33.12329303,36.95800277,25.82200593,26.74057775,0,0,0,0
"Kif1c",5171.5499,5139.098122,5572.967247,5906.955641,5268.443775,5842.136287,5757.314169,6202.651405,0,0,0,0
"Zfp3",94.68052428,80.07944094,105.3340379,107.1532989,126.9726233,129.3530097,100.3085615,124.4018182,0,0,0,0
"Scimp",45.84530649,51.0506436,127.4630374,108.1936222,138.013721,93.31895699,231.4048993,241.8278336,0,0,0,0
"Rabep1",2059.052244,2045.028723,1858.835962,2083.76755,1945.073374,2157.423412,2100.520867,2064.837656,0,0,0,0
"Nup88",1478.012816,1491.479588,1526.015809,1565.686552,1526.431754,1518.049964,1505.621577,1568.393017,0,0,0,0
"Rpain",521.2412021,536.5322543,632.8893871,686.6133714,683.6279645,631.9818473,698.1873142,733.6219375,0,0,0,0
"C1qbp",714.5887991,702.6970943,822.3136233,811.4521662,755.3950994,719.7571039,862.0577365,771.9888534,0,0,0,0
"Dhx33",844.1516218,902.8956966,868.3419423,948.7748405,815.2010451,925.7979693,885.8934342,905.6917422,0,0,0,0
"Derl2",1520.868211,1349.33858,1725.176805,1636.428535,1727.931786,1617.836571,1777.745793,1720.698047,0,0,0,0
"Mis12",1078.36134,1067.058551,1201.162096,1312.887992,1182.317543,1247.332593,1299.045529,1399.811114,0,0,0,0
"Nlrp1a",429.5505891,461.4577784,500.1153898,496.2342094,494.089121,433.3325825,505.5154238,484.818301,0,0,0,0
"Nlrp1b",2415.848325,2473.453732,2782.057823,3019.018188,2763.034694,3025.012527,2494.803035,2653.130367,0,0,0,0
"Nlrp1c-ps",818.2390572,924.9175429,973.6759802,1169.323378,1039.703365,1248.256543,866.0303528,1034.744096,0,0,0,0
"Pimreg",205.3072421,191.1896653,186.7687562,97.79038926,167.4566481,112.7219084,176.7814252,143.0039593,0,0,0,0
"4933427D14Rik",308.9575003,277.2750643,288.5621541,285.0485815,281.5479908,284.5766213,268.1516001,283.682651,0,0,0,0
"Txndc17",1878.660929,1899.884736,2093.403357,2008.864273,2074.806272,1896.869492,2087.609864,2031.121275,0,0,0,0
"Med31",104.6468953,101.1002942,116.8411176,114.4355619,93.84933025,90.54710678,114.2127185,124.4018182,0,0,0,0
"Xaf1",1365.392824,1289.278999,886.9303019,801.0489333,1155.63489,783.5096587,756.7834046,980.1003064,0,0,0,0
"Mybbp1a",2450.730623,2442.422949,3139.662456,3164.663448,2925.890884,3011.153275,3161.209418,3380.939135,0,0,0,0
"Spns3",55.81167747,44.04369252,23.01415953,18.72581922,22.08219535,20.32690152,15.89046519,20.92740868,0,0,0,0
"Ube2g1",913.9162186,786.7805073,891.3561019,883.2344732,888.808363,894.383667,920.6538268,933.5949538,0,0,0,0
"Ankfy1",6050.58382,6108.059358,6224.444993,6515.544766,6132.409668,6368.787827,6167.486801,6790.944116,0,0,0,0
"Cyb5d2",323.9070568,289.2869804,292.1027941,290.2501979,291.668997,320.610674,269.1447541,292.9837215,0,0,0,0
"Zzef1",2106.890825,2385.366347,2420.912551,2577.921113,2444.683044,2824.515362,2560.351203,2634.528226,0,0,0,0
"Atp2a3",336.863339,423.420044,336.3607932,347.4679789,260.3858869,319.6867239,279.0762949,284.8452848,0,0,0,0
"Camkk1",5.979822586,7.006951082,65.50183867,38.49196173,46.00457365,46.19750346,71.50709335,53.48115551,0,0,0,0
"Ncbp3",793.3231298,748.7427728,876.3083822,873.8715636,860.2855273,854.653814,888.8728965,931.2696861,0,0,0,0
"Itgae",13.95291937,11.01092313,13.27739973,15.60484935,26.68265272,22.17480166,12.91100297,19.76477486,0,0,0,0
